date,region,disease,cases,deaths,recovered,population
2022-09-09,Rajasthan,COVID-19,2494.0,37,2457,75000000
2022-09-16,Rajasthan,COVID-19,2501.0,36,2465,75000000
2022-09-23,Rajasthan,COVID-19,3401.0,38,3363,75000000
2022-09-30,Rajasthan,COVID-19,5839.0,94,5745,75000000
2022-10-07,Rajasthan,COVID-19,5362.0,90,5272,75000000
2022-10-14,Rajasthan,COVID-19,7332.0,157,7175,75000000
2022-10-21,Rajasthan,COVID-19,8765.0,105,8660,75000000
2022-10-28,Rajasthan,COVID-19,12113.0,209,11904,75000000
2022-11-04,Rajasthan,COVID-19,10739.0,223,10516,75000000
2022-11-11,Rajasthan,COVID-19,15424.0,207,15217,75000000
2022-11-18,Rajasthan,COVID-19,13715.0,295,13420,75000000
2022-11-25,Rajasthan,COVID-19,18465.0,168,18297,75000000
2022-12-02,Rajasthan,COVID-19,20653.0,390,20263,75000000
2022-12-09,Rajasthan,COVID-19,19528.0,264,19264,75000000
2022-12-16,Rajasthan,COVID-19,20712.0,239,20473,75000000
2022-12-23,Rajasthan,COVID-19,24838.0,366,24472,75000000
2022-12-30,Rajasthan,COVID-19,24494.0,551,23943,75000000
2023-01-06,Rajasthan,COVID-19,26926.0,211,26715,75000000
2023-01-13,Rajasthan,COVID-19,26710.0,572,26138,75000000
2023-01-20,Rajasthan,COVID-19,22777.0,287,22490,75000000
2023-01-27,Rajasthan,COVID-19,20100.0,381,19719,75000000
2023-02-03,Rajasthan,COVID-19,27579.0,355,27224,75000000
2023-02-10,Rajasthan,COVID-19,27286.0,465,26821,75000000
2023-02-17,Rajasthan,COVID-19,26643.0,480,26163,75000000
2023-02-24,Rajasthan,COVID-19,23094.0,461,22633,75000000
2023-03-03,Rajasthan,COVID-19,19373.0,206,19167,75000000
2023-03-10,Rajasthan,COVID-19,139274.0,2871,136403,75000000
2023-03-17,Rajasthan,COVID-19,21000.0,291,20709,75000000
2023-03-24,Rajasthan,COVID-19,21010.0,406,20604,75000000
2023-03-31,Rajasthan,COVID-19,22049.0,193,21856,75000000
2023-04-07,Rajasthan,COVID-19,20477.0,360,20117,75000000
2023-04-14,Rajasthan,COVID-19,18403.0,319,18084,75000000
2023-04-21,Rajasthan,COVID-19,16513.0,226,16287,75000000
2023-04-28,Rajasthan,COVID-19,13251.0,243,13008,75000000
2023-05-05,Rajasthan,COVID-19,9651.0,124,9527,75000000
2023-05-12,Rajasthan,COVID-19,10323.0,97,10226,75000000
2023-05-19,Rajasthan,COVID-19,48532.0,602,47930,75000000
2023-05-26,Rajasthan,COVID-19,7219.0,106,7113,75000000
2023-06-02,Rajasthan,COVID-19,72005.0,1452,70553,75000000
2023-06-09,Rajasthan,COVID-19,4804.0,40,4764,75000000
2023-06-16,Rajasthan,COVID-19,4173.0,90,4083,75000000
2023-06-23,Rajasthan,COVID-19,2993.0,54,2939,75000000
2023-06-30,Rajasthan,COVID-19,6449.0,104,6345,75000000
2023-07-07,Rajasthan,COVID-19,1487.0,31,1456,75000000
2023-07-14,Rajasthan,COVID-19,869.0,8,861,75000000
2023-07-21,Rajasthan,COVID-19,333.0,5,328,75000000
2023-07-28,Rajasthan,COVID-19,98.0,1,97,75000000
2023-08-04,Rajasthan,COVID-19,0.0,0,0,75000000
2023-08-11,Rajasthan,COVID-19,80.0,1,79,75000000
2023-08-18,Rajasthan,COVID-19,323.0,2,321,75000000
2023-08-25,Rajasthan,COVID-19,787.0,11,776,75000000
2023-09-01,Rajasthan,COVID-19,1127.0,19,1108,75000000
2023-09-08,Rajasthan,COVID-19,1753.0,24,1729,75000000
2023-09-15,Rajasthan,COVID-19,2729.0,27,2702,75000000
2023-09-22,Rajasthan,COVID-19,4518.0,59,4459,75000000
2023-09-29,Rajasthan,COVID-19,4593.0,49,4544,75000000
2023-10-06,Rajasthan,COVID-19,6649.0,60,6589,75000000
2023-10-13,Rajasthan,COVID-19,8191.0,67,8124,75000000
2023-10-20,Rajasthan,COVID-19,10611.0,94,10517,75000000
2023-10-27,Rajasthan,COVID-19,10393.0,144,10249,75000000
2023-11-03,Rajasthan,COVID-19,11645.0,229,11416,75000000
2023-11-10,Rajasthan,COVID-19,15699.0,220,15479,75000000
2023-11-17,Rajasthan,COVID-19,92729.0,1520,91209,75000000
2023-11-24,Rajasthan,COVID-19,18528.0,326,18202,75000000
2023-12-01,Rajasthan,COVID-19,19747.0,278,19469,75000000
2023-12-08,Rajasthan,COVID-19,15057.0,163,14894,75000000
2023-12-15,Rajasthan,COVID-19,21728.0,375,21353,75000000
2023-12-22,Rajasthan,COVID-19,17954.0,247,17707,75000000
2021-01-01,Madhya Pradesh,Dengue,7041.0,49,6992,80000000
2021-01-08,Madhya Pradesh,Dengue,6433.0,65,6368,80000000
2021-01-15,Madhya Pradesh,Dengue,3779.0,30,3749,80000000
2021-01-22,Madhya Pradesh,Dengue,3081.0,34,3047,80000000
2021-01-29,Madhya Pradesh,Dengue,2168.0,19,2149,80000000
2021-02-05,Madhya Pradesh,Dengue,1176.0,10,1166,80000000
2021-02-12,Madhya Pradesh,Dengue,513.0,4,509,80000000
2021-02-19,Madhya Pradesh,Dengue,517.0,3,514,80000000
2021-02-26,Madhya Pradesh,Dengue,0.0,0,0,80000000
2021-03-05,Madhya Pradesh,Dengue,128.0,0,128,80000000
2021-03-12,Madhya Pradesh,Dengue,513.0,3,510,80000000
2021-03-19,Madhya Pradesh,Dengue,1365.0,15,1350,80000000
2021-03-26,Madhya Pradesh,Dengue,1929.0,12,1917,80000000
2021-04-02,Madhya Pradesh,Dengue,2791.0,33,2758,80000000
2021-04-09,Madhya Pradesh,Dengue,4555.0,32,4523,80000000
2021-04-16,Madhya Pradesh,Dengue,6205.0,77,6128,80000000
2021-04-23,Madhya Pradesh,Dengue,6649.0,70,6579,80000000
2021-04-30,Madhya Pradesh,Dengue,10125.0,119,10006,80000000
2021-05-07,Madhya Pradesh,Dengue,12413.0,90,12323,80000000
2021-05-14,Madhya Pradesh,Dengue,14403.0,88,14315,80000000
2021-05-21,Madhya Pradesh,Dengue,16463.0,161,16302,80000000
2021-05-28,Madhya Pradesh,Dengue,20160.0,150,20010,80000000
2021-06-04,Madhya Pradesh,Dengue,20581.0,256,20325,80000000
2021-06-11,Madhya Pradesh,Dengue,22069.0,214,21855,80000000
2021-06-18,Madhya Pradesh,Dengue,27411.0,293,27118,80000000
2021-06-25,Madhya Pradesh,Dengue,21542.0,157,21385,80000000
2021-07-02,Madhya Pradesh,Dengue,28351.0,390,27961,80000000
2021-07-09,Madhya Pradesh,Dengue,27844.0,232,27612,80000000
2021-07-16,Madhya Pradesh,Dengue,,376,32614,80000000
2021-07-23,Madhya Pradesh,Dengue,33663.0,279,33384,80000000
2021-07-30,Madhya Pradesh,Dengue,32097.0,232,31865,80000000
2021-08-06,Madhya Pradesh,Dengue,31795.0,225,31570,80000000
2021-08-13,Madhya Pradesh,Dengue,38295.0,558,37737,80000000
2021-08-20,Madhya Pradesh,Dengue,40948.0,525,40423,80000000
2021-08-27,Madhya Pradesh,Dengue,290971.0,3224,287747,80000000
2021-09-03,Madhya Pradesh,Dengue,41143.0,462,40681,80000000
2021-09-10,Madhya Pradesh,Dengue,32512.0,364,32148,80000000
2021-09-17,Madhya Pradesh,Dengue,29850.0,287,29563,80000000
2021-09-24,Madhya Pradesh,Dengue,31661.0,379,31282,80000000
2021-10-01,Madhya Pradesh,Dengue,37558.0,329,37229,80000000
2021-10-08,Madhya Pradesh,Dengue,27093.0,185,26908,80000000
2021-10-15,Madhya Pradesh,Dengue,100956.0,1499,99457,80000000
2021-10-22,Madhya Pradesh,Dengue,23645.0,182,23463,80000000
2021-10-29,Madhya Pradesh,Dengue,28319.0,267,28052,80000000
2021-11-05,Madhya Pradesh,Dengue,25239.0,338,24901,80000000
2021-11-12,Madhya Pradesh,Dengue,25310.0,242,25068,80000000
2021-11-19,Madhya Pradesh,Dengue,20321.0,176,20145,80000000
2021-11-26,Madhya Pradesh,Dengue,18101.0,251,17850,80000000
2021-12-03,Madhya Pradesh,Dengue,15328.0,141,15187,80000000
2021-12-10,Madhya Pradesh,Dengue,13906.0,77,13829,80000000
2021-12-17,Madhya Pradesh,Dengue,9673.0,54,9619,80000000
2021-12-24,Madhya Pradesh,Dengue,10843.0,89,10754,80000000
2021-12-31,Madhya Pradesh,Dengue,9040.0,47,8993,80000000
2022-01-07,Madhya Pradesh,Dengue,4763.0,44,4719,80000000
2022-01-14,Madhya Pradesh,Dengue,43508.0,531,42977,80000000
2022-01-21,Madhya Pradesh,Dengue,2610.0,24,2586,80000000
2022-01-28,Madhya Pradesh,Dengue,2275.0,12,2263,80000000
2022-02-04,Madhya Pradesh,Dengue,936.0,13,923,80000000
2022-02-11,Madhya Pradesh,Dengue,551.0,3,548,80000000
2022-02-18,Madhya Pradesh,Dengue,131.0,1,130,80000000
2022-02-25,Madhya Pradesh,Dengue,0.0,0,0,80000000
2022-03-04,Madhya Pradesh,Dengue,131.0,1,130,80000000
2022-03-11,Madhya Pradesh,Dengue,531.0,7,524,80000000
2022-03-18,Madhya Pradesh,Dengue,1235.0,15,1220,80000000
2022-03-25,Madhya Pradesh,Dengue,1643.0,11,1632,80000000
2022-04-01,Madhya Pradesh,Dengue,,120,21873,80000000
2022-04-08,Madhya Pradesh,Dengue,4875.0,61,4814,80000000
2022-04-15,Madhya Pradesh,Dengue,6754.0,58,6696,80000000
2022-04-22,Madhya Pradesh,Dengue,6304.0,55,6249,80000000
2022-04-29,Madhya Pradesh,Dengue,10237.0,146,10091,80000000
2022-05-06,Madhya Pradesh,Dengue,11035.0,116,10919,80000000
2022-05-13,Madhya Pradesh,Dengue,11992.0,77,11915,80000000
2022-05-20,Madhya Pradesh,Dengue,16423.0,178,16245,80000000
2022-05-27,Madhya Pradesh,Dengue,20616.0,269,20347,80000000
2022-06-03,Madhya Pradesh,Dengue,22838.0,314,22524,80000000
2022-06-10,Madhya Pradesh,Dengue,25117.0,263,24854,80000000
2022-06-17,Madhya Pradesh,Dengue,25532.0,259,25273,80000000
2022-06-24,Madhya Pradesh,Dengue,22707.0,214,22493,80000000
2022-07-01,Madhya Pradesh,Dengue,31365.0,238,31127,80000000
2022-07-08,Madhya Pradesh,Dengue,81473.0,1039,80434,80000000
2022-07-15,Madhya Pradesh,Dengue,33589.0,358,33231,80000000
2022-07-22,Madhya Pradesh,Dengue,33642.0,500,33142,80000000
2022-07-29,Madhya Pradesh,Dengue,34283.0,264,34019,80000000
2022-08-05,Madhya Pradesh,Dengue,28408.0,276,28132,80000000
2022-08-12,Madhya Pradesh,Dengue,28030.0,187,27843,80000000
2022-08-19,Madhya Pradesh,Dengue,40011.0,208,39803,80000000
2022-08-26,Madhya Pradesh,Dengue,28886.0,365,28521,80000000
2022-09-02,Madhya Pradesh,Dengue,32350.0,232,32118,80000000
2022-09-09,Madhya Pradesh,Dengue,38774.0,305,38469,80000000
2022-09-16,Madhya Pradesh,Dengue,38136.0,339,37797,80000000
2022-09-23,Madhya Pradesh,Dengue,31305.0,312,30993,80000000
2022-09-30,Madhya Pradesh,Dengue,38346.0,319,38027,80000000
2022-10-07,Madhya Pradesh,Dengue,26037.0,286,25751,80000000
2022-10-14,Madhya Pradesh,Dengue,27925.0,294,27631,80000000
2022-10-21,Madhya Pradesh,Dengue,28990.0,399,28591,80000000
2022-10-28,Madhya Pradesh,Dengue,23333.0,159,23174,80000000
2022-11-04,Madhya Pradesh,Dengue,27364.0,282,27082,80000000
2022-11-11,Madhya Pradesh,Dengue,18788.0,178,18610,80000000
2022-11-18,Madhya Pradesh,Dengue,23087.0,273,22814,80000000
2022-11-25,Madhya Pradesh,Dengue,16799.0,182,16617,80000000
2022-12-02,Madhya Pradesh,Dengue,13217.0,100,13117,80000000
2022-12-09,Madhya Pradesh,Dengue,43909.0,267,43642,80000000
2022-12-16,Madhya Pradesh,Dengue,13518.0,165,13353,80000000
2022-12-23,Madhya Pradesh,Dengue,10547.0,157,10390,80000000
2022-12-30,Madhya Pradesh,Dengue,6624.0,77,6547,80000000
2023-01-06,Madhya Pradesh,Dengue,6207.0,54,6153,80000000
2023-01-13,Madhya Pradesh,Dengue,4527.0,60,4467,80000000
2023-01-20,Madhya Pradesh,Dengue,11665.0,123,11542,80000000
2023-01-27,Madhya Pradesh,Dengue,2405.0,29,2376,80000000
2023-02-03,Madhya Pradesh,Dengue,1078.0,10,1068,80000000
2023-02-10,Madhya Pradesh,Dengue,494.0,3,491,80000000
2023-02-17,Madhya Pradesh,Dengue,140.0,1,139,80000000
2023-02-24,Madhya Pradesh,Dengue,0.0,0,0,80000000
2023-03-03,Madhya Pradesh,Dengue,108.0,0,108,80000000
2023-03-10,Madhya Pradesh,Dengue,569.0,3,566,80000000
2023-03-17,Madhya Pradesh,Dengue,1300.0,14,1286,80000000
2023-03-24,Madhya Pradesh,Dengue,1690.0,14,1676,80000000
2023-03-31,Madhya Pradesh,Dengue,2748.0,37,2711,80000000
2023-04-07,Madhya Pradesh,Dengue,4900.0,52,4848,80000000
2023-04-14,Madhya Pradesh,Dengue,5685.0,65,5620,80000000
2023-04-21,Madhya Pradesh,Dengue,,119,8901,80000000
2023-04-28,Madhya Pradesh,Dengue,8456.0,76,8380,80000000
2023-05-05,Madhya Pradesh,Dengue,10789.0,54,10735,80000000
2023-05-12,Madhya Pradesh,Dengue,15144.0,195,14949,80000000
2023-05-19,Madhya Pradesh,Dengue,17172.0,252,16920,80000000
2023-05-26,Madhya Pradesh,Dengue,16574.0,170,16404,80000000
2023-06-02,Madhya Pradesh,Dengue,16370.0,122,16248,80000000
2023-06-09,Madhya Pradesh,Dengue,17450.0,137,17313,80000000
2023-06-16,Madhya Pradesh,Dengue,22846.0,212,22634,80000000
2023-06-23,Madhya Pradesh,Dengue,24078.0,349,23729,80000000
2023-06-30,Madhya Pradesh,Dengue,23419.0,238,23181,80000000
2023-07-07,Madhya Pradesh,Dengue,24002.0,302,23700,80000000
2023-07-14,Madhya Pradesh,Dengue,30400.0,318,30082,80000000
2023-07-21,Madhya Pradesh,Dengue,28419.0,392,28027,80000000
2023-07-28,Madhya Pradesh,Dengue,38948.0,348,38600,80000000
2023-08-04,Madhya Pradesh,Dengue,37996.0,486,37510,80000000
2023-08-11,Madhya Pradesh,Dengue,40147.0,222,39925,80000000
2023-08-18,Madhya Pradesh,Dengue,29057.0,404,28653,80000000
2023-08-25,Madhya Pradesh,Dengue,33686.0,504,33182,80000000
2023-09-01,Madhya Pradesh,Dengue,33850.0,337,33513,80000000
2023-09-08,Madhya Pradesh,Dengue,31615.0,460,31155,80000000
2023-09-15,Madhya Pradesh,Dengue,31964.0,321,31643,80000000
2023-09-22,Madhya Pradesh,Dengue,27158.0,182,26976,80000000
2023-09-29,Madhya Pradesh,Dengue,30086.0,331,29755,80000000
2023-10-06,Madhya Pradesh,Dengue,26010.0,367,25643,80000000
2023-10-13,Madhya Pradesh,Dengue,24337.0,249,24088,80000000
2023-10-20,Madhya Pradesh,Dengue,24756.0,353,24403,80000000
2023-10-27,Madhya Pradesh,Dengue,27454.0,365,27089,80000000
2023-11-03,Madhya Pradesh,Dengue,19737.0,127,19610,80000000
2023-11-10,Madhya Pradesh,Dengue,19324.0,107,19217,80000000
2023-11-17,Madhya Pradesh,Dengue,19302.0,103,19199,80000000
2023-11-24,Madhya Pradesh,Dengue,18442.0,148,18294,80000000
2023-12-01,Madhya Pradesh,Dengue,15436.0,82,15354,80000000
2023-12-08,Madhya Pradesh,Dengue,12641.0,70,12571,80000000
2023-12-15,Madhya Pradesh,Dengue,13025.0,79,12946,80000000
2023-12-22,Madhya Pradesh,Dengue,9570.0,127,9443,80000000
2021-01-01,Madhya Pradesh,Malaria,7692.0,38,7654,80000000
2021-01-08,Madhya Pradesh,Malaria,7533.0,23,7510,80000000
2021-01-15,Madhya Pradesh,Malaria,9266.0,64,9202,80000000
2021-01-22,Madhya Pradesh,Malaria,,39,15388,80000000
2021-01-29,Madhya Pradesh,Malaria,16993.0,120,16873,80000000
2021-02-05,Madhya Pradesh,Malaria,18340.0,59,18281,80000000
2021-02-12,Madhya Pradesh,Malaria,18311.0,96,18215,80000000
2021-02-19,Madhya Pradesh,Malaria,16924.0,57,16867,80000000
2021-02-26,Madhya Pradesh,Malaria,23940.0,137,23803,80000000
2021-03-05,Madhya Pradesh,Malaria,29940.0,89,29851,80000000
2021-03-12,Madhya Pradesh,Malaria,28942.0,73,28869,80000000
2021-03-19,Madhya Pradesh,Malaria,26747.0,125,26622,80000000
2021-03-26,Madhya Pradesh,Malaria,35722.0,132,35590,80000000
2021-04-02,Madhya Pradesh,Malaria,36301.0,163,36138,80000000
2021-04-09,Madhya Pradesh,Malaria,37161.0,122,37039,80000000
2021-04-16,Madhya Pradesh,Malaria,34813.0,101,34712,80000000
2021-04-23,Madhya Pradesh,Malaria,33109.0,247,32862,80000000
2021-04-30,Madhya Pradesh,Malaria,40611.0,154,40457,80000000
2021-05-07,Madhya Pradesh,Malaria,30487.0,95,30392,80000000
2021-05-14,Madhya Pradesh,Malaria,31181.0,131,31050,80000000
2021-05-21,Madhya Pradesh,Malaria,29822.0,158,29664,80000000
2021-05-28,Madhya Pradesh,Malaria,35885.0,225,35660,80000000
2021-06-04,Madhya Pradesh,Malaria,35395.0,133,35262,80000000
2021-06-11,Madhya Pradesh,Malaria,31294.0,91,31203,80000000
2021-06-18,Madhya Pradesh,Malaria,33280.0,85,33195,80000000
2021-06-25,Madhya Pradesh,Malaria,142183.0,854,141329,80000000
2021-07-02,Madhya Pradesh,Malaria,26001.0,135,25866,80000000
2021-07-09,Madhya Pradesh,Malaria,23925.0,60,23865,80000000
2021-07-16,Madhya Pradesh,Malaria,23908.0,157,23751,80000000
2021-07-23,Madhya Pradesh,Malaria,21968.0,120,21848,80000000
2021-07-30,Madhya Pradesh,Malaria,19363.0,59,19304,80000000
2021-08-06,Madhya Pradesh,Malaria,17222.0,96,17126,80000000
2021-08-13,Madhya Pradesh,Malaria,14450.0,71,14379,80000000
2021-08-20,Madhya Pradesh,Malaria,14921.0,38,14883,80000000
2021-08-27,Madhya Pradesh,Malaria,69295.0,409,68886,80000000
2021-09-03,Madhya Pradesh,Malaria,7941.0,21,7920,80000000
2021-09-10,Madhya Pradesh,Malaria,6892.0,25,6867,80000000
2021-09-17,Madhya Pradesh,Malaria,4811.0,25,4786,80000000
2021-09-24,Madhya Pradesh,Malaria,4732.0,33,4699,80000000
2021-10-01,Madhya Pradesh,Malaria,2556.0,15,2541,80000000
2021-10-08,Madhya Pradesh,Malaria,2092.0,12,2080,80000000
2021-10-15,Madhya Pradesh,Malaria,1131.0,8,1123,80000000
2021-10-22,Madhya Pradesh,Malaria,589.0,3,586,80000000
2021-10-29,Madhya Pradesh,Malaria,113.0,0,113,80000000
2021-11-05,Madhya Pradesh,Malaria,0.0,0,0,80000000
2021-11-12,Madhya Pradesh,Malaria,116.0,0,116,80000000
2021-11-19,Madhya Pradesh,Malaria,588.0,2,586,80000000
2021-11-26,Madhya Pradesh,Malaria,976.0,4,972,80000000
2021-12-03,Madhya Pradesh,Malaria,2291.0,11,2280,80000000
2021-12-10,Madhya Pradesh,Malaria,3030.0,17,3013,80000000
2021-12-17,Madhya Pradesh,Malaria,4791.0,29,4762,80000000
2021-12-24,Madhya Pradesh,Malaria,4628.0,21,4607,80000000
2021-12-31,Madhya Pradesh,Malaria,6330.0,21,6309,80000000
2022-01-07,Madhya Pradesh,Malaria,8163.0,56,8107,80000000
2022-01-14,Madhya Pradesh,Malaria,,77,11916,80000000
2022-01-21,Madhya Pradesh,Malaria,15103.0,41,15062,80000000
2022-01-28,Madhya Pradesh,Malaria,12761.0,38,12723,80000000
2022-02-04,Madhya Pradesh,Malaria,44463.0,227,44236,80000000
2022-02-11,Madhya Pradesh,Malaria,20412.0,149,20263,80000000
2022-02-18,Madhya Pradesh,Malaria,20298.0,117,20181,80000000
2022-02-25,Madhya Pradesh,Malaria,25774.0,145,25629,80000000
2022-03-04,Madhya Pradesh,Malaria,23730.0,78,23652,80000000
2022-03-11,Madhya Pradesh,Malaria,26979.0,154,26825,80000000
2022-03-18,Madhya Pradesh,Malaria,24813.0,73,24740,80000000
2022-03-25,Madhya Pradesh,Malaria,32896.0,82,32814,80000000
2022-04-01,Madhya Pradesh,Malaria,25611.0,150,25461,80000000
2022-04-08,Madhya Pradesh,Malaria,34374.0,113,34261,80000000
2022-04-15,Madhya Pradesh,Malaria,73551.0,249,73302,80000000
2022-04-22,Madhya Pradesh,Malaria,35568.0,175,35393,80000000
2022-04-29,Madhya Pradesh,Malaria,37975.0,229,37746,80000000
2022-05-06,Madhya Pradesh,Malaria,40573.0,212,40361,80000000
2022-05-13,Madhya Pradesh,Malaria,28958.0,200,28758,80000000
2022-05-20,Madhya Pradesh,Malaria,35946.0,137,35809,80000000
2022-05-27,Madhya Pradesh,Malaria,26992.0,191,26801,80000000
2022-06-03,Madhya Pradesh,Malaria,27550.0,112,27438,80000000
2022-06-10,Madhya Pradesh,Malaria,34486.0,101,34385,80000000
2022-06-17,Madhya Pradesh,Malaria,31715.0,196,31519,80000000
2022-06-24,Madhya Pradesh,Malaria,28129.0,111,28018,80000000
2022-07-01,Madhya Pradesh,Malaria,29852.0,177,29675,80000000
2022-07-08,Madhya Pradesh,Malaria,78434.0,357,78077,80000000
2022-07-15,Madhya Pradesh,Malaria,178091.0,608,177483,80000000
2022-07-22,Madhya Pradesh,Malaria,23853.0,175,23678,80000000
2022-07-29,Madhya Pradesh,Malaria,17756.0,101,17655,80000000
2022-08-05,Madhya Pradesh,Malaria,48979.0,296,48683,80000000
2022-08-12,Madhya Pradesh,Malaria,15102.0,71,15031,80000000
2022-08-19,Madhya Pradesh,Malaria,11995.0,35,11960,80000000
2022-08-26,Madhya Pradesh,Malaria,12484.0,50,12434,80000000
2022-09-02,Madhya Pradesh,Malaria,8981.0,32,8949,80000000
2022-09-09,Madhya Pradesh,Malaria,6168.0,20,6148,80000000
2022-09-16,Madhya Pradesh,Malaria,4720.0,18,4702,80000000
2022-09-23,Madhya Pradesh,Malaria,3749.0,15,3734,80000000
2022-09-30,Madhya Pradesh,Malaria,3089.0,13,3076,80000000
2022-10-07,Madhya Pradesh,Malaria,1632.0,10,1622,80000000
2022-10-14,Madhya Pradesh,Malaria,1112.0,5,1107,80000000
2022-10-21,Madhya Pradesh,Malaria,500.0,3,497,80000000
2022-10-28,Madhya Pradesh,Malaria,99.0,0,99,80000000
2022-11-04,Madhya Pradesh,Malaria,0.0,0,0,80000000
2022-11-11,Madhya Pradesh,Malaria,130.0,0,130,80000000
2022-11-18,Madhya Pradesh,Malaria,522.0,1,521,80000000
2022-11-25,Madhya Pradesh,Malaria,900.0,5,895,80000000
2022-12-02,Madhya Pradesh,Malaria,9333.0,52,9281,80000000
2022-12-09,Madhya Pradesh,Malaria,3088.0,20,3068,80000000
2022-12-16,Madhya Pradesh,Malaria,3486.0,14,3472,80000000
2022-12-23,Madhya Pradesh,Malaria,5737.0,40,5697,80000000
2022-12-30,Madhya Pradesh,Malaria,8110.0,32,8078,80000000
2023-01-06,Madhya Pradesh,Malaria,10645.0,76,10569,80000000
2023-01-13,Madhya Pradesh,Malaria,32560.0,189,32371,80000000
2023-01-20,Madhya Pradesh,Malaria,12402.0,57,12345,80000000
2023-01-27,Madhya Pradesh,Malaria,13618.0,59,13559,80000000
2023-02-03,Madhya Pradesh,Malaria,17006.0,87,16919,80000000
2023-02-10,Madhya Pradesh,Malaria,21278.0,83,21195,80000000
2023-02-17,Madhya Pradesh,Malaria,225173.0,1475,223698,80000000
2023-02-24,Madhya Pradesh,Malaria,22249.0,161,22088,80000000
2023-03-03,Madhya Pradesh,Malaria,28271.0,145,28126,80000000
2023-03-10,Madhya Pradesh,Malaria,27410.0,100,27310,80000000
2023-03-17,Madhya Pradesh,Malaria,26066.0,129,25937,80000000
2023-03-24,Madhya Pradesh,Malaria,29842.0,160,29682,80000000
2023-03-31,Madhya Pradesh,Malaria,27483.0,143,27340,80000000
2023-04-07,Madhya Pradesh,Malaria,37023.0,208,36815,80000000
2023-04-14,Madhya Pradesh,Malaria,27150.0,76,27074,80000000
2023-04-21,Madhya Pradesh,Malaria,35979.0,130,35849,80000000
2023-04-28,Madhya Pradesh,Malaria,38627.0,163,38464,80000000
2023-05-05,Madhya Pradesh,Malaria,304383.0,926,303457,80000000
2023-05-12,Madhya Pradesh,Malaria,34599.0,210,34389,80000000
2023-05-19,Madhya Pradesh,Malaria,28045.0,113,27932,80000000
2023-05-26,Madhya Pradesh,Malaria,36853.0,244,36609,80000000
2023-06-02,Madhya Pradesh,Malaria,31071.0,222,30849,80000000
2023-06-09,Madhya Pradesh,Malaria,36671.0,169,36502,80000000
2023-06-16,Madhya Pradesh,Malaria,26476.0,141,26335,80000000
2023-06-23,Madhya Pradesh,Malaria,24262.0,123,24139,80000000
2023-06-30,Madhya Pradesh,Malaria,28736.0,111,28625,80000000
2023-07-07,Madhya Pradesh,Malaria,24025.0,179,23846,80000000
2023-07-14,Madhya Pradesh,Malaria,22530.0,138,22392,80000000
2023-07-21,Madhya Pradesh,Malaria,24074.0,126,23948,80000000
2023-07-28,Madhya Pradesh,Malaria,16121.0,115,16006,80000000
2023-08-04,Madhya Pradesh,Malaria,19735.0,67,19668,80000000
2023-08-11,Madhya Pradesh,Malaria,16612.0,42,16570,80000000
2023-08-18,Madhya Pradesh,Malaria,11892.0,50,11842,80000000
2023-08-25,Madhya Pradesh,Malaria,9119.0,33,9086,80000000
2023-09-01,Madhya Pradesh,Malaria,97358.0,442,96916,80000000
2023-09-08,Madhya Pradesh,Malaria,6768.0,38,6730,80000000
2023-09-15,Madhya Pradesh,Malaria,6454.0,31,6423,80000000
2023-09-22,Madhya Pradesh,Malaria,4884.0,29,4855,80000000
2023-09-29,Madhya Pradesh,Malaria,2521.0,17,2504,80000000
2023-10-06,Madhya Pradesh,Malaria,2117.0,15,2102,80000000
2023-10-13,Madhya Pradesh,Malaria,1039.0,4,1035,80000000
2023-10-20,Madhya Pradesh,Malaria,580.0,3,577,80000000
